ID,class
390419877,unknown
156177769,unknown
148886498,unknown
203609815,unknown
77159423,unknown
163584288,unknown
68530902,unknown
8017983,unknown
230990797,unknown
181189058,unknown
200981705,unknown
339087016,unknown
316190903,unknown
35651812,unknown
209802164,unknown
209818952,unknown
200976648,unknown
246156772,unknown
97002542,2
115133562,unknown
39847437,unknown
115905563,unknown
13627470,unknown
155737632,unknown
354693444,unknown
57726750,unknown
13236250,unknown
108578370,unknown
225341793,2
92767116,unknown
43391869,unknown
94274941,unknown
105886106,unknown
179150016,unknown
13354974,unknown
96404449,unknown
372733920,2
96986661,unknown
335507389,unknown
38442741,unknown
312842426,2
163846821,unknown
224715259,unknown
163183018,unknown
234637716,2
368817031,unknown
331570543,unknown
300581345,unknown
158284597,unknown
87692764,unknown
62441289,2
164858452,unknown
355160705,unknown
232341448,unknown
146539207,unknown
71243443,2
73263445,unknown
38388600,unknown
13273810,unknown
100075835,unknown
70129182,unknown
66475078,unknown
245249430,2
59128486,unknown
346378501,1
312182471,unknown
92761784,unknown
310134501,unknown
346376762,unknown
139254864,unknown
269041381,unknown
196214476,unknown
245336563,unknown
12799257,unknown
198733804,unknown
355098803,unknown
346404279,unknown
163813379,unknown
100045400,unknown
99519514,2
346458770,2
222790480,unknown
44249968,unknown
124209429,unknown
155845972,unknown
232803366,unknown
246091598,2
296616470,unknown
139210685,unknown
121520120,unknown
272521487,2
121980029,unknown
98037928,unknown
157607803,unknown
348929911,unknown
403136692,unknown
115626236,unknown
72608124,unknown
312157804,unknown
92643074,unknown
261488490,unknown
245831662,2
164877489,2
209883122,unknown
50466764,unknown
72894001,unknown
29566906,unknown
87064609,unknown
310433788,unknown
218272087,unknown
205768405,unknown
100075049,unknown
362874676,unknown
158591349,unknown
19596186,unknown
248915482,1
368766164,2
339157936,unknown
15337152,unknown
72053294,unknown
355183283,unknown
200620837,unknown
152500329,unknown
234442906,unknown
166529253,unknown
156153418,unknown
6251228,unknown
192443244,unknown
247114712,unknown
105858032,unknown
310098070,2
232348828,2
166096260,unknown
114443929,unknown
200032998,unknown
24564863,2
355005725,unknown
196092009,2
105384389,2
7952929,2
175096707,unknown
346096837,2
248927440,unknown
105428461,2
244712073,unknown
378587037,unknown
121298340,2
158377951,unknown
298747004,unknown
254056374,2
190059780,unknown
19431178,unknown
194376506,2
200674783,unknown
73243913,unknown
68624354,unknown
121462230,unknown
355238648,1
155587538,2
92723231,unknown
71997479,unknown
97100894,unknown
175110137,unknown
121551940,unknown
279074332,unknown
8985836,unknown
190827427,unknown
94051529,unknown
100083707,unknown
92056542,unknown
339119561,2
355952821,unknown
269927773,2
4645502,unknown
70396840,unknown
195497678,unknown
141325189,1
94299931,unknown
52888191,2
238628104,2
98979412,unknown
376193474,unknown
210936064,unknown
3907811,unknown
43325785,unknown
382884904,2
245217823,unknown
368748090,unknown
368784352,unknown
28864087,unknown
76867066,unknown
71219700,unknown
212554641,unknown
78215596,unknown
94514808,unknown
272153340,unknown
68869,2
225921832,unknown
299373434,unknown
3878618,2
179024690,unknown
232723309,unknown
98405675,unknown
155593878,unknown
54633824,unknown
108606064,unknown
339983475,unknown
94632582,unknown
36082407,unknown
224726870,unknown
309960456,unknown
104182470,2
73230565,2
272468609,unknown
190914634,unknown
99625478,unknown
157857524,unknown
200636775,unknown
42996210,unknown
105434864,1
299041250,1
331542505,unknown
134526722,unknown
114497394,2
191407816,unknown
97201036,unknown
96678106,unknown
149161646,2
96113071,unknown
98944594,unknown
155583324,unknown
22900279,unknown
191653529,unknown
243787940,unknown
310492374,unknown
28586106,unknown
238196194,2
225073761,2
170362407,unknown
178327770,2
149174222,unknown
218275121,2
13382658,unknown
185086785,unknown
216601399,unknown
230347394,unknown
29053983,unknown
68450027,unknown
85004568,unknown
4605589,unknown
161645385,unknown
339060154,2
155648790,unknown
241500127,unknown
328083985,unknown
327042537,unknown
362944947,unknown
261102925,unknown
355003632,unknown
43148234,unknown
9048330,unknown
96260458,unknown
3452540,unknown
234654831,unknown
191107478,unknown
218292014,unknown
9636332,unknown
73161944,2
8998571,unknown
36910464,2
198802573,unknown
13402083,2
245736992,unknown
1597877,unknown
225865564,unknown
12663074,unknown
225052698,unknown
9256404,unknown
94950916,unknown
175042336,unknown
53680335,2
218092140,unknown
149588561,unknown
188016641,unknown
223963435,unknown
43025695,2
139862059,unknown
96339862,unknown
310489141,2
378148518,unknown
352911178,unknown
390607750,unknown
54849851,unknown
245407744,unknown
273147645,2
339478035,unknown
42978491,unknown
254858401,unknown
38813571,unknown
249254004,unknown
232009699,2
245176364,2
155669060,unknown
12708272,unknown
28041649,2
73390290,unknown
224213627,2
94580352,2
84756337,unknown
190898853,unknown
28904710,unknown
18154280,unknown
13238311,unknown
115555846,unknown
339057180,1
33601514,unknown
14961520,unknown
33374616,2
226444501,unknown
269918283,2
30165134,unknown
106390064,2
355006059,unknown
346115586,unknown
230625240,unknown
339054286,2
121730360,unknown
10298173,unknown
288074491,2
269885809,2
68049713,unknown
234728872,2
403116000,unknown
9009666,2
363322336,unknown
200598313,unknown
43522466,unknown
121540575,unknown
85025609,unknown
10287910,unknown
16208240,unknown
390322221,2
13805516,unknown
94130873,unknown
27663010,unknown
94217647,unknown
346463134,2
230464549,2
244666018,2
73262072,unknown
309949613,2
331647760,2
241492496,unknown
3584226,unknown
156137622,unknown
106158039,unknown
144426140,unknown
363016718,unknown
268897578,unknown
5189660,unknown
200497915,unknown
218025370,unknown
390582318,1
31760424,unknown
199963264,unknown
147036542,unknown
66418913,unknown
339568993,unknown
112255744,unknown
372948780,unknown
151224729,unknown
78085940,unknown
189992473,unknown
244620508,unknown
70454997,2
355006752,unknown
175503522,unknown
279484179,unknown
344937164,unknown
363119735,unknown
12792781,unknown
188930893,unknown
202602949,unknown
244656464,unknown
224708656,unknown
43107582,unknown
30179437,unknown
321362440,unknown
11434984,unknown
105423558,unknown
155786795,unknown
308021481,unknown
238192726,unknown
184373514,unknown
200561292,unknown
363770838,unknown
76987699,unknown
173567448,2
170204812,unknown
235413979,unknown
218284858,2
9099706,unknown
337725330,unknown
29916408,unknown
3359756,unknown
191379448,unknown
190462230,2
175087358,unknown
85009334,unknown
53204038,unknown
310533023,unknown
94314745,2
12822546,2
130244157,2
7578699,2
98636756,unknown
13380736,unknown
248914157,unknown
355124205,unknown
13383996,unknown
89757314,unknown
155658042,unknown
373151580,unknown
12805117,2
190064528,unknown
94431413,unknown
119928023,unknown
72405952,unknown
67663256,unknown
100068666,unknown
331532724,unknown
86904184,2
362959846,2
211085853,1
113617124,unknown
216585339,unknown
245465090,unknown
310438868,2
54732250,unknown
244795236,unknown
248902446,unknown
224303274,unknown
83886798,2
266426190,unknown
225928098,unknown
13028605,unknown
201023658,unknown
97702592,unknown
248921784,unknown
363768605,unknown
11447640,unknown
43456979,unknown
67684846,unknown
156177807,unknown
230594640,2
363776547,unknown
13397523,unknown
121730124,2
29662879,unknown
363140286,unknown
19462096,unknown
34603905,2
209005422,unknown
5030016,unknown
283478831,unknown
19137921,unknown
191192529,unknown
3331946,2
106227662,2
363540242,2
390835157,unknown
105612042,unknown
68444111,unknown
6106131,unknown
13262369,unknown
67683190,unknown
67612384,unknown
94554096,unknown
25306105,2
148790032,unknown
58693974,unknown
35933803,2
94941136,unknown
139418573,unknown
362874671,unknown
234561902,1
99632667,unknown
218307597,2
198829038,unknown
301948437,2
372810553,unknown
312469988,unknown
336424427,2
93515574,unknown
158792668,unknown
98961081,unknown
272496296,unknown
218276255,unknown
238215792,2
73252349,unknown
94536997,unknown
68704487,unknown
35177980,2
378404244,unknown
331563976,2
163687229,2
29158847,unknown
331567191,unknown
179377388,unknown
116055520,1
175512317,unknown
244713754,unknown
12665159,unknown
94614919,unknown
390597408,unknown
155529796,unknown
38753367,unknown
272264543,unknown
215872199,1
71791219,unknown
60241416,unknown
378242751,unknown
70440397,unknown
230531529,unknown
73181565,unknown
94269022,unknown
105981223,2
15484118,unknown
218312931,unknown
363460544,2
98979226,unknown
163818958,unknown
163586160,unknown
339114957,unknown
390057007,unknown
288106755,unknown
149159038,unknown
105811798,2
86162920,2
13397045,unknown
228937777,1
168614036,unknown
92791478,unknown
68450527,unknown
96302536,2
312182796,unknown
86142489,2
245349196,unknown
99154573,unknown
68458814,unknown
114959688,unknown
294394871,unknown
230560120,unknown
105245759,unknown
96646588,unknown
339642998,1
372949047,unknown
218295883,2
209838453,2
231994045,2
226400913,unknown
121810184,unknown
98945894,unknown
105845808,2
13379692,unknown
35396164,unknown
35769234,unknown
242854087,unknown
164684242,unknown
218398245,unknown
103117288,unknown
245737215,unknown
175476717,unknown
230530306,unknown
26805336,unknown
67600922,1
192827077,unknown
70372675,unknown
309969298,2
209838431,unknown
34956275,2
86810205,2
79417434,unknown
193975527,unknown
13035444,unknown
312468540,unknown
108815780,unknown
209522519,unknown
135679063,unknown
12794889,unknown
378321296,unknown
248913550,unknown
69492102,unknown
190057260,2
234172894,unknown
84451603,unknown
121657276,unknown
294210423,unknown
41214303,unknown
115072984,unknown
29921837,unknown
272178528,unknown
390329736,unknown
155661816,unknown
245198202,unknown
378143805,unknown
372880600,unknown
64283268,unknown
113856611,unknown
72391767,unknown
241500943,unknown
311016770,2
191521472,unknown
218122916,unknown
249947163,unknown
331536023,2
248899126,unknown
196089649,2
368766344,2
59854984,unknown
294494804,1
29576091,2
232472201,2
378409192,1
245416332,unknown
49244468,unknown
149570221,unknown
234470030,unknown
390398900,unknown
166092497,2
310145858,unknown
29953298,unknown
92083883,unknown
94530433,unknown
155715810,unknown
99940335,unknown
163715559,unknown
218283405,2
224538782,unknown
41449461,unknown
96398893,unknown
266446714,unknown
73427476,2
73298333,unknown
335070116,unknown
248918722,unknown
132189491,unknown
84465083,unknown
230390558,2
68704532,unknown
67860313,unknown
279173802,unknown
314076748,unknown
230353405,2
13336892,unknown
240783133,unknown
47150475,unknown
149781387,unknown
68467707,unknown
218269861,unknown
102490714,unknown
363658036,unknown
258405032,2
99222002,1
339099952,unknown
355159400,unknown
163653389,2
13162425,unknown
149705288,2
243778378,unknown
245707260,unknown
158861483,unknown
98699910,unknown
245426412,2
36182192,unknown
66497058,unknown
115907565,unknown
331517650,unknown
34265456,2
355180977,unknown
200032993,2
75600756,unknown
97298814,unknown
14713334,2
245267197,2
94525687,unknown
179059903,unknown
43653710,unknown
29662539,unknown
74068408,unknown
96940788,unknown
339094183,1
34702565,unknown
158591044,unknown
310438836,2
99258645,unknown
331566608,2
60210015,unknown
99282990,2
106319726,2
115311254,unknown
98609107,unknown
166069787,1
94145016,unknown
115142584,unknown
149705600,2
35936183,unknown
230548632,unknown
73342604,unknown
339107438,unknown
96409285,unknown
241501677,2
339101521,unknown
275521192,unknown
314221488,2
29935005,unknown
78559791,unknown
233156335,2
196102510,unknown
42657890,unknown
219628409,2
34923889,unknown
230659430,unknown
236165993,2
390325081,unknown
43072969,unknown
67643416,unknown
99814219,unknown
355213497,unknown
161075828,2
148558190,unknown
69730073,unknown
209061548,2
312896067,2
156062954,2
70436901,unknown
339157945,2
15429692,2
94372376,unknown
121644236,2
15150076,unknown
175496706,unknown
340190239,unknown
245498466,unknown
200556578,unknown
94619248,unknown
339106470,unknown
190053562,unknown
64548917,unknown
190897836,unknown
176816612,unknown
315339813,2
318937380,unknown
355108707,unknown
383015697,unknown
73013284,unknown
179080041,unknown
75598034,unknown
175106324,unknown
68467689,unknown
42767889,unknown
277300488,unknown
355237671,unknown
84727937,2
73245971,unknown
99141665,unknown
120019031,unknown
224737310,unknown
163679585,2
390360800,unknown
218279040,unknown
164849081,unknown
64346631,2
38615823,2
155655227,unknown
94653823,1
235439202,unknown
327499587,unknown
395289602,unknown
196089825,unknown
218271717,unknown
88623312,unknown
299113298,unknown
272426770,unknown
272685749,unknown
56091829,unknown
363340997,2
162268433,unknown
272328073,unknown
2109032,unknown
157659064,unknown
11351265,unknown
98975544,unknown
36675627,unknown
218034071,unknown
339087032,unknown
68445581,unknown
96294382,unknown
97391458,2
2064886,2
98980159,2
12686885,2
294999576,unknown
209567988,unknown
37231945,unknown
29158862,unknown
197209147,unknown
109146533,unknown
241502052,unknown
106024090,unknown
390078470,unknown
279865381,unknown
58266849,unknown
272316636,unknown
183040489,unknown
225031354,unknown
94647328,unknown
246112296,unknown
9304090,unknown
8086129,unknown
94466483,unknown
106413256,unknown
190015790,unknown
36435269,2
245745685,unknown
331556311,unknown
269103150,unknown
7421733,unknown
190053555,unknown
378499370,unknown
288578180,unknown
339068155,unknown
94551591,unknown
98650269,unknown
157614469,unknown
272680618,2
13468679,unknown
71702648,unknown
268816988,unknown
298942721,unknown
21126756,unknown
35960886,2
105848052,unknown
339553430,unknown
248918710,unknown
186748397,unknown
209922524,unknown
210643424,1
98096823,unknown
381454318,unknown
235442371,unknown
163676037,unknown
269926720,unknown
94369573,2
54885865,unknown
208760833,2
96540152,unknown
234222721,unknown
12794080,unknown
155774978,unknown
225061677,2
94492870,unknown
272106768,unknown
276996712,unknown
332771444,unknown
392157173,unknown
84787390,unknown
86469565,unknown
92206530,unknown
200976652,2
54732026,unknown
4992641,2
355099092,unknown
17387772,1
97083465,unknown
92077422,2
73087938,unknown
50729247,unknown
84492161,unknown
250223747,unknown
224985146,unknown
298940612,unknown
73222344,unknown
73190309,unknown
378196108,unknown
114605039,unknown
106438600,unknown
73090700,unknown
248899136,unknown
79394445,unknown
218068533,unknown
200557527,unknown
209804837,unknown
66420800,unknown
376202657,2
224680530,2
228278384,unknown
82707870,2
272430265,unknown
339099060,unknown
158379291,unknown
94532741,2
225061094,2
199988989,2
188738605,unknown
12781862,unknown
245772228,unknown
200982546,unknown
378586819,unknown
234720680,unknown
54770041,unknown
168163428,unknown
99365612,unknown
378311324,unknown
158391785,2
338614818,2
96414834,unknown
224982888,unknown
96654801,unknown
245673640,unknown
294395554,unknown
94618782,unknown
43025694,unknown
84722722,unknown
86856576,unknown
189997844,unknown
376224570,unknown
21107208,unknown
88319879,2
96345717,unknown
30179369,unknown
94407595,unknown
105840587,unknown
372865924,unknown
194376316,unknown
43057057,unknown
107903219,unknown
179084438,2
117356808,unknown
121501247,unknown
230458280,unknown
28023242,unknown
288108982,unknown
372731488,unknown
270866073,unknown
179109211,unknown
242501466,unknown
355218971,unknown
39617086,unknown
94309859,unknown
195423097,unknown
56785057,unknown
159527363,unknown
53285642,2
279973530,unknown
94173734,2
218299791,unknown
245662300,unknown
30179589,unknown
209493302,unknown
190524542,2
194332866,unknown
163810129,2
3814908,unknown
234760473,unknown
94558123,2
121873874,unknown
336471114,2
238196121,unknown
123428355,2
310979264,unknown
218024190,2
372745212,unknown
116155573,unknown
141445,unknown
17759346,unknown
106872764,unknown
218398850,unknown
4481162,unknown
157597225,unknown
126078876,2
105426775,unknown
156196465,unknown
23393445,unknown
163828785,unknown
96550000,unknown
331589802,unknown
150509789,2
234556249,unknown
230519601,unknown
158611165,unknown
272289864,unknown
362879063,unknown
390355396,unknown
72894079,unknown
73250018,2
72350961,unknown
94079602,unknown
179059030,2
272419444,unknown
12683566,2
99216385,unknown
218263329,unknown
149159420,2
269579659,unknown
246044508,unknown
94296751,2
76866551,unknown
99842938,unknown
378439735,2
168166806,2
245682229,2
94419251,2
97444080,2
279190086,2
218061469,unknown
130952715,unknown
151230204,2
165852701,2
346102833,2
139220631,unknown
190939235,unknown
234580719,2
105481757,unknown
43456139,2
232065277,unknown
61269394,unknown
9359473,2
85002291,1
94660763,unknown
224979020,2
310685279,unknown
2404877,unknown
346368000,unknown
175047343,1
105840893,unknown
7156386,unknown
272457275,unknown
95047190,2
390569616,unknown
54754128,2
312930804,unknown
68458116,unknown
245270528,unknown
270710028,2
208929042,unknown
294597972,unknown
196406551,unknown
106414659,unknown
42999682,unknown
115538859,unknown
4605274,unknown
245178122,2
54796480,unknown
243778691,unknown
1877747,2
362542263,unknown
69411464,unknown
28041676,2
156063345,2
331564264,unknown
310160391,unknown
105980207,2
209499272,unknown
299113295,unknown
230401350,unknown
66557677,unknown
378243045,unknown
53857733,unknown
50600428,unknown
163708862,1
390367242,unknown
155587075,unknown
246410513,unknown
94020890,unknown
194382189,unknown
363076962,unknown
85694207,2
72618982,unknown
390594122,unknown
376216107,2
224760750,unknown
70412171,2
390387202,unknown
331514897,unknown
294591739,unknown
99840742,unknown
355095685,unknown
190032729,unknown
12805167,unknown
43152330,2
96951304,2
115437800,1
98975862,unknown
155538223,unknown
331566691,unknown
73262959,unknown
94312970,unknown
163720183,unknown
73252984,2
209946514,1
231179638,2
97306398,unknown
230402461,unknown
166515571,unknown
84729745,2
163814697,unknown
155198145,unknown
792948,unknown
175446339,unknown
42720318,unknown
181802225,unknown
372739453,2
114664275,unknown
94377657,unknown
67968889,unknown
74738839,unknown
148863776,2
94255778,unknown
43457815,2
96941408,unknown
149161603,unknown
169598734,unknown
48201077,unknown
234830768,unknown
31313141,unknown
224698605,unknown
190426245,unknown
372767267,unknown
245153061,unknown
163691247,unknown
378400518,unknown
363214529,unknown
156303950,unknown
244713490,unknown
72316936,unknown
99675351,unknown
209437436,unknown
15450460,unknown
299196837,unknown
312508712,unknown
226449049,unknown
94213429,unknown
218151221,unknown
12706631,unknown
92064034,unknown
372750947,2
46037744,unknown
227325124,unknown
190829544,2
96339587,unknown
272746732,unknown
335703623,2
94667424,unknown
114470531,unknown
94497136,2
115113627,unknown
16136703,unknown
175402758,unknown
13384377,unknown
218679125,unknown
230333956,unknown
99190586,1
190114511,2
272080788,unknown
378358734,unknown
100292800,unknown
288700552,unknown
155745280,unknown
209806741,2
94060311,2
294398130,unknown
94599808,unknown
8988649,2
7370044,unknown
13356993,unknown
331497408,unknown
3401954,unknown
130529653,unknown
135600096,1
43102853,unknown
61317530,1
245252198,unknown
30002374,2
184323211,unknown
79693337,unknown
86573819,unknown
54709159,unknown
268826377,unknown
155659119,unknown
226715158,unknown
4596053,2
73263007,unknown
244301981,unknown
155665851,unknown
121464679,unknown
96343575,unknown
155484102,unknown
244630834,1
328568676,unknown
115727485,unknown
73000648,unknown
94941134,unknown
95596803,unknown
73392272,unknown
12783839,unknown
156220187,unknown
49077434,unknown
16240863,2
127406891,unknown
225019231,unknown
239847965,unknown
105804007,unknown
288890315,unknown
355121935,2
94336152,unknown
224669993,2
246379124,unknown
376206179,2
929636,unknown
3284610,unknown
199992494,2
121655420,2
235327472,unknown
155484608,2
12680195,unknown
8993610,unknown
6227617,unknown
94962722,unknown
277807414,unknown
71688231,unknown
288438224,unknown
27428102,unknown
73308097,unknown
329561293,unknown
390346441,unknown
96567159,2
378190935,unknown
11632628,unknown
272457460,unknown
232468003,2
331559342,unknown
159041217,1
209840488,unknown
209516194,unknown
94067879,2
31408276,unknown
105662312,unknown
80045328,unknown
69777273,unknown
218301400,unknown
225671235,2
210276367,unknown
145112886,unknown
230415745,unknown
64217081,unknown
218094643,unknown
94211147,2
339263727,unknown
277077637,2
11178102,unknown
163709050,2
310433240,unknown
48535465,2
289583950,unknown
157275929,unknown
331522610,unknown
155814686,unknown
97751911,unknown
191198248,2
15833444,unknown
34535373,1
54791816,2
96576915,unknown
191004405,unknown
310048958,unknown
68703923,unknown
70888987,unknown
245156990,unknown
15522675,unknown
238324168,unknown
191379458,unknown
139359783,unknown
339087318,unknown
16021689,unknown
48634174,unknown
380349935,unknown
98652420,2
230541521,unknown
149622808,unknown
155393323,unknown
372540546,unknown
114443900,unknown
355190927,unknown
300546315,unknown
79101710,unknown
31051102,2
34010939,unknown
224193105,2
49801030,unknown
337258374,2
272494889,unknown
156144322,unknown
79570282,1
72757477,unknown
234710966,unknown
279493434,unknown
331624147,2
144035091,unknown
86640652,unknown
92835249,unknown
32708056,unknown
363248814,unknown
42674525,unknown
368810075,unknown
234217904,unknown
105847862,2
218307833,unknown
121603923,unknown
165212084,unknown
155802446,2
98065757,unknown
346103484,unknown
72313155,2
121260443,unknown
29450057,unknown
71784350,unknown
339477116,unknown
3380925,unknown
94576475,2
156022578,unknown
72628700,1
245440148,unknown
288288281,unknown
96341915,2
7916230,2
386086396,unknown
391344615,unknown
30116941,unknown
68383847,unknown
145558348,unknown
155594049,unknown
73588400,2
272282340,2
226446167,unknown
245427811,unknown
230354696,2
156307264,unknown
249338022,unknown
250432579,unknown
71046356,2
186317117,unknown
38461984,unknown
298940343,unknown
232673937,unknown
164714577,2
27133005,unknown
200444401,unknown
224718084,2
363526643,1
223749911,2
108061617,unknown
86801266,unknown
94159662,2
339120961,unknown
209086586,unknown
200543668,2
29054182,unknown
190060399,unknown
84997419,unknown
339100670,unknown
246037939,unknown
231487035,unknown
72643557,unknown
99264270,unknown
294204442,unknown
96566275,2
97503358,unknown
241496522,unknown
238196182,unknown
232418382,unknown
54816021,unknown
94368557,unknown
72343812,unknown
234598115,unknown
191394871,unknown
21438019,unknown
98056823,2
84887530,2
310692942,unknown
198744754,unknown
4607592,unknown
99506339,unknown
156031003,unknown
29132587,unknown
69346020,unknown
73019923,2
15017077,2
246144577,unknown
248888356,1
15253029,2
155650010,unknown
173532271,unknown
94398269,unknown
91514549,unknown
73015447,2
210642706,unknown
156011503,unknown
86861727,unknown
94533465,2
310425095,unknown
155586778,unknown
116212200,unknown
218400114,unknown
175580938,unknown
346414698,unknown
96261200,unknown
355094741,2
390560527,unknown
179147535,unknown
3688992,unknown
19169973,unknown
165527143,unknown
209518770,unknown
73031052,2
73237758,unknown
63515384,unknown
314727858,2
12820902,unknown
103264066,unknown
234559676,1
288288058,unknown
321468859,2
386141471,unknown
234639766,unknown
121540301,unknown
99245096,unknown
16057548,unknown
363217508,2
92488944,unknown
217744190,2
299105235,unknown
59079566,unknown
246053698,unknown
9631185,unknown
73275822,unknown
219916375,unknown
200637980,unknown
336716041,2
355107738,unknown
244749329,unknown
464474,2
94202385,unknown
310492353,unknown
313670325,2
245273833,unknown
355289638,unknown
209910447,unknown
4721172,unknown
194376735,unknown
175799946,unknown
115542596,unknown
43098741,unknown
386129777,unknown
357734442,unknown
232895760,unknown
94666378,unknown
164686471,2
25397688,unknown
336478459,unknown
69314763,unknown
108063030,unknown
232441018,unknown
37210413,unknown
378528379,unknown
208955043,unknown
3289046,2
94590978,2
87716034,unknown
94466499,unknown
99309323,unknown
230455948,unknown
331612405,unknown
124699189,unknown
272419415,2
226065645,unknown
9311505,unknown
114778015,unknown
11252891,2
298218618,unknown
191388765,unknown
218144917,unknown
84345105,unknown
2760789,unknown
143741076,unknown
230412050,2
156152314,unknown
72032234,unknown
13512695,unknown
224274327,unknown
121263753,unknown
32168716,2
230455579,unknown
299337133,unknown
376294434,unknown
121476251,unknown
72040016,unknown
36182193,unknown
244666170,unknown
22294663,unknown
37530801,unknown
230437686,unknown
96948637,unknown
160227414,2
241537034,1
319040497,2
23058287,unknown
313119227,2
179065062,2
73090892,unknown
86746293,unknown
67612509,2
245385043,unknown
94284376,unknown
68685137,2
12677453,unknown
94677917,unknown
27878849,unknown
179034048,2
96951091,unknown
11291616,unknown
209808779,unknown
98972905,unknown
121315590,unknown
72354692,unknown
191384993,unknown
164760253,unknown
245730561,unknown
260549108,2
294226112,unknown
165860780,unknown
165838720,unknown
123278206,1
29589797,unknown
94637816,unknown
29918345,unknown
250417460,2
218292757,unknown
241552366,unknown
114549683,2
148568928,unknown
238213118,2
158279808,unknown
105858961,2
200595880,2
355117842,unknown
93533109,2
155668218,unknown
312355300,unknown
346129712,unknown
105858953,unknown
38494021,2
18059451,unknown
73976239,unknown
42976516,unknown
32997128,2
202971568,unknown
390361827,unknown
85263590,unknown
312893986,unknown
87832493,unknown
85011046,2
191427312,unknown
331504171,2
208961829,unknown
109113526,unknown
200994513,unknown
191390817,2
30796330,unknown
195439252,unknown
94417315,unknown
105980697,unknown
86975069,2
92499694,unknown
277024867,unknown
94068424,unknown
110785549,unknown
331522525,unknown
105819202,unknown
179113325,unknown
346131184,unknown
331527591,unknown
160230244,2
230439026,unknown
91829452,unknown
168148842,unknown
87033033,unknown
157865702,unknown
164704281,unknown
114445047,unknown
226656077,unknown
188587747,unknown
218642419,unknown
219917066,unknown
86688776,unknown
337484899,unknown
57134558,unknown
94490479,unknown
354706895,unknown
43103004,unknown
69790789,unknown
50405501,2
279185308,2
313113579,unknown
241503809,2
318903204,unknown
218287868,unknown
72034743,unknown
346386369,unknown
234654083,unknown
276937599,1
373110096,2
72629945,1
56278484,unknown
402928400,unknown
99845168,unknown
163804197,2
9001347,2
26541956,unknown
183319391,unknown
94294034,unknown
72715966,unknown
230415013,unknown
43148845,unknown
96305513,unknown
15533972,unknown
201003735,2
87753498,unknown
363664942,1
224653898,unknown
39261949,2
30427669,2
155601015,unknown
78536994,2
105860663,2
219917439,unknown
225291234,unknown
299186943,unknown
3253751,unknown
106024141,unknown
310148114,unknown
276946301,unknown
209701336,1
299175508,unknown
245369469,2
99258595,unknown
19402916,unknown
224761145,unknown
100073812,unknown
8988229,unknown
339592080,unknown
229560293,unknown
31161006,unknown
157908414,2
66427535,unknown
34912765,unknown
139790738,unknown
1112981,2
210875290,unknown
309953133,unknown
95002022,unknown
372877351,unknown
339106309,unknown
218033192,2
240545762,unknown
13412741,unknown
234359095,2
346419179,unknown
10273387,unknown
70462835,2
105590265,unknown
96589539,unknown
136768718,2
355110982,unknown
210194667,unknown
218271034,unknown
248884481,unknown
249234337,unknown
41427375,unknown
210642751,unknown
2177492,unknown
272144695,unknown
149143123,2
94426968,unknown
105779109,2
298979488,unknown
12782047,unknown
40382931,unknown
190524566,2
347311106,unknown
219936984,unknown
12707704,unknown
191386705,unknown
272290346,unknown
299099032,unknown
43131677,unknown
218069948,2
243820654,2
218151235,2
230439284,unknown
294308650,unknown
3378406,2
363211995,unknown
244685942,2
29238776,2
73292316,unknown
4604106,unknown
86614412,2
98056833,unknown
94650068,2
68380468,unknown
314313522,unknown
382887115,unknown
244798704,unknown
73322404,2
331601731,unknown
94273312,unknown
105877097,unknown
17543368,unknown
3877875,2
218018379,unknown
156074235,2
27355398,unknown
168139417,1
226427407,unknown
84728704,unknown
89662807,unknown
59039132,unknown
10310988,unknown
14178872,unknown
107697436,1
139414587,2
156105408,unknown
26373948,unknown
28684654,unknown
25719851,unknown
355102260,2
218281126,unknown
218094277,unknown
106335057,unknown
99288212,unknown
272649481,2
179138942,unknown
86875050,1
53786245,unknown
47616588,unknown
68450343,unknown
69794298,unknown
179095426,unknown
272536824,unknown
155586290,unknown
218128376,unknown
36578852,unknown
143143736,unknown
355198554,unknown
245425316,unknown
95548628,unknown
179044738,unknown
339971403,unknown
84732708,unknown
209492550,unknown
100490984,unknown
164861122,2
48724729,2
36314005,unknown
20765086,unknown
95583084,unknown
85023242,unknown
234715716,unknown
96662701,unknown
195427844,unknown
69298664,unknown
198740567,unknown
200008206,unknown
9347223,2
218304549,unknown
190450306,2
94307392,unknown
62114389,unknown
181973018,2
224209563,unknown
355110531,unknown
37920445,unknown
155706566,unknown
165875286,2
94080489,unknown
316576529,unknown
100161386,unknown
378337019,unknown
209798844,2
172563851,2
105974994,2
355135848,2
209059435,unknown
155845986,unknown
225031769,unknown
312469633,unknown
73345010,unknown
15268904,unknown
105795576,2
218079391,2
288700090,unknown
272458755,unknown
31303043,unknown
273083116,unknown
121496382,unknown
98549799,unknown
272429280,2
155790266,unknown
24062285,unknown
230472380,unknown
78146117,unknown
234857477,2
9002583,unknown
66420162,unknown
198728659,unknown
209481715,unknown
94217755,unknown
378326277,unknown
24183320,unknown
128341240,unknown
121711516,unknown
29953363,unknown
68458269,unknown
39747107,1
54734046,unknown
175769919,unknown
390335620,unknown
190877394,unknown
288611766,unknown
232349061,unknown
67786007,2
71703284,unknown
331505880,unknown
91939236,unknown
390513055,unknown
199410963,unknown
97122523,unknown
301533783,2
390498118,1
312186221,unknown
30136173,unknown
202102519,unknown
339175229,2
