SOURCE,TARGET
245188209,171360540
245502780,245427899
77655909,97783237
245429244,245429653
245476220,245476223
245733022,245733026
244295615,246140564
244713953,244713957
244327217,156760805
245198202,246106612
245477136,245477141
246372606,246392651
246384206,245969477
245440507,246052924
207183378,246140564
244681850,245239453
230690140,245469814
245179906,245223965
244685942,245413465
104943787,245939847
244660439,244660434
244730702,244744193
245251803,246172018
245475537,245475538
245737214,245737215
244311710,244695061
245729630,245730071
245730561,245730880
245722299,245722297
245471355,245241567
245499744,246140892
245221723,245274174
244690441,245984704
209642011,244659844
245241070,245249447
245316544,245831662
193190616,106158039
244760276,194950099
245475537,246108979
244797634,246118466
245240971,246144599
245261216,245261536
245759780,245759866
100327411,218965531
245243361,245243365
244726602,244726960
246383774,246307737
246379964,246406191
245736986,245736992
244759971,245270802
250212614,250212618
195531984,244757147
100327411,246250121
246047949,245440148
244677467,244677464
236493843,244760276
245397206,245240999
245416739,245416332
113598783,245772228
245273833,184086368
245439833,245439829
194950102,244760276
246111227,245792421
244758258,245270528
245261900,245153538
244309915,245288920
244763077,245270528
245850066,234760473
245781747,241488759
245439826,246043185
245202950,245273833
245402490,245827020
245920447,246140269
185164447,36287858
244770901,245267197
245422540,245422539
245795520,245795517
245475621,245475629
244301833,244794760
245733026,245733601
245208317,245243354
202971530,245498466
245792966,250208401
139464384,246140564
245775273,245775277
245346937,246140564
244327984,245252198
245426412,245426408
244749329,244751041
246406191,246406194
244760276,244760956
245475629,245475635
245153061,245261892
245765215,245765754
244324721,246140564
246105571,250208796
244725446,244739465
244722777,244760276
245416332,132151751
244792188,245241002
245358166,246140269
244665063,188876884
9667606,245929102
119086419,245270528
244698431,246140269
160533672,63774915
245198515,246188591
244734831,244760276
245382922,245391732
244758258,244760276
245341580,246140269
244688655,245248601
245254878,246157508
245414519,246379124
245406829,245406835
245162042,245266815
244702016,244702015
246052924,246053037
245260440,245261536
245198202,246143390
246113233,250208439
245244807,203605797
203003941,245476230
245217837,244660439
246044407,245441241
246132556,246363180
245418630,245418619
244687296,246140269
247145477,250212515
245768529,59052409
194950105,244757147
202482975,244374717
245158163,245158169
244749329,194950107
243936218,246140269
244760276,245437794
244374728,244374736
244300419,245355036
168614036,246348899
139790738,246146258
244359401,244359409
244749329,244750742
244749329,194950099
244713490,244713493
244742043,245277944
245252198,245431821
245717488,245717497
244757147,244758639
195531984,244749329
244684618,244798312
36287858,245363720
245183171,246092602
244794760,244794763
246115247,139790738
213317337,245150888
244716131,244716130
244742043,244744789
244795213,244795214
246044402,246044407
246038523,245424516
246177297,246177303
245424764,245424521
245160256,245792417
245270528,245283218
104685245,245730561
244745788,244749329
246038529,246038530
245225186,96654801
244676382,245248601
245198718,245198515
245498466,246139307
246146254,139790738
245171017,245224458
244299645,246140269
244798704,244798714
246390846,250209302
244757147,244757212
245252198,246138168
245780413,41666491
244301830,245499103
244765281,245270528
244798309,244798312
245771419,245771425
246043185,246043447
245731291,245731295
246384206,246391793
245766233,245766498
244306711,246140269
244746623,244759971
245243354,245249436
244795220,244795214
75647082,245231988
245180119,245179906
245206210,245246925
244659899,245408415
244767705,245270528
194950098,244740454
244361520,74566860
245775282,245775288
245775267,245775273
245499065,202484126
245329081,246140269
244738146,244740454
244726602,244730702
244749329,244751101
105937460,61269394
50630602,246377103
245417432,245429244
245411326,50630602
244365279,244690441
246048698,246048700
250227323,250227329
246107132,246379788
54633824,245435121
245264982,246416747
245209431,245415620
154314340,128117820
244362515,244681499
245222145,246416747
245498502,245498506
246037941,246038523
245273662,245273833
244749329,244763077
245157060,245157062
244364141,244688172
245430349,246410513
244291845,244291850
244301830,245272180
245343387,245422540
63673807,246140269
245270528,245274458
245240963,245240971
244741201,244742043
244749329,244758652
244279314,219662483
246391793,250223747
245457506,245720432
244278618,244278907
245238190,245402490
246383170,246406728
244665060,244665063
245199730,245417080
61269394,244688586
250227598,247608238
245529145,245153061
245719211,245719218
245151247,246416747
244790374,246140564
205521882,209642011
245156990,245426078
246112296,247606609
76022489,245386996
245251869,245251864
245899667,246140564
245213383,245418908
244326916,244327217
245465090,247448688
244663485,246140269
245498726,245426412
245498394,246140564
202483455,246406191
244712068,244712073
245270528,245277211
245407746,245407744
246171962,246172018
244726602,244762568
246106212,246391064
244749329,244753845
245475629,246141179
245725052,245725054
246172018,246172022
244702022,245288419
245288924,245288915
93642036,246043775
250209302,250227318
245495462,246140269
106596822,245245206
244353558,245498506
245441232,246051189
245179906,245791765
75647082,245232733
246060489,246060493
246051477,246051540
36287858,33329264
245498726,245499065
246177303,245426105
245254878,245714324
244306658,246140564
244291850,246038562
244740454,244754435
244739465,245438377
244666018,245183171
234359095,246207946
246348684,168614036
245252060,245251864
61272756,144884370
244306658,244686976
246115445,247591804
244795220,245336563
244659844,245150188
236493843,244757147
211569305,246145015
244302162,245210999
181802225,246387370
244738146,244739465
246051189,246051193
246103525,246401613
245261536,245261541
245409288,245831620
245176364,245176629
244744789,245270528
244768228,245270528
245475535,245475537
244716242,202971568
245270528,245277948
245498466,245498475
244681850,246936724
245330499,244691822
245721970,245721968
244279650,244695061
245501416,245427899
244760276,245281921
245476223,203003941
105937460,244662679
35999774,245736227
245428577,245427811
246037939,246038919
35744966,245386996
244279656,244695061
241646110,54634127
245457503,245457506
244795123,244795213
245721929,245721923
220464418,244798704
245781744,245781747
104943787,97818698
244792188,244792196
245761446,245761790
245870916,245939847
207183378,244702185
245314933,245426103
244677464,245198202
245440148,246047959
246045489,245439833
245424806,245424768
245157062,245157066
244371617,246140269
245267197,245430016
245153549,246037939
246049866,52270540
244795213,245208991
101771152,228587477
245249430,245249436
245426429,245426408
245157050,245157056
246350738,245721970
245417080,227903397
244364266,246140269
222469489,246111227
245385043,203609697
173360106,43287079
41666491,245780419
245484025,245484434
244659522,245144856
245164825,245424155
245209432,245209431
207183378,131824854
246114519,246146258
245344206,245480382
245424763,245424521
245249439,245249447
245741529,245741798
244797634,244797264
244375031,203609815
245824999,245824995
245329164,245336197
245156726,245156990
202483531,54807096
245153583,246416747
102431851,172006459
245208335,246384206
185744323,106934180
245344776,245244706
245180121,245180131
246144572,246144577
245772394,245772400
246363180,246363232
244280589,246166167
246413850,54634125
9667606,245349196
245413203,245832049
13071720,105937442
246059481,246059485
245500289,246404399
244726602,244748315
245336197,128264664
246077501,246371229
245246572,245246925
245434453,54633824
245140495,246277781
245777564,245777572
245200623,245249453
245771283,245771405
245426408,203607462
244726602,244761351
244301981,244359617
6883850,86788714
45384482,279968214
61125649,87981265
11434989,279047858
11583998,87906965
16208264,86620548
279185308,8909929
86821723,87948664
8119358,90716926
279214575,5197704
3402355,86788714
14948884,52363327
14586361,22837889
11246663,87031732
86659772,86850670
86617718,19047967
13253688,22837818
87020699,87264037
86794542,4177107
14586362,1437197
86788789,86788714
2204060,279187194
9155436,22837842
86736329,58075730
27753630,18858325
946073,86788714
86736272,49760997
157275929,67363806
86849927,87029750
3402358,86746247
86659841,16996181
68355967,86721234
3402358,279201905
86856576,87801909
87024070,5197704
202945801,86804176
1409302,87820152
87033033,87060818
16950570,87264037
5197704,22837885
15244375,279074332
1443657,27663010
87636883,86735254
8119358,6850782
56514778,3402199
86788788,86788714
87855102,1805313
86638497,86638706
87704359,87909853
27312784,2204061
28602465,87646784
76002967,46472842
1812420,9079587
6914906,55093080
86801358,86745847
19043971,27663010
2886994,279096279
19879073,22837909
87619707,221599788
1437193,13964143
99417144,279498250
87020699,279493146
86850154,86850672
6886511,13356816
279945969,279945981
86788735,86788714
279006826,97123528
86856576,86858863
64949778,279237851
88150901,88079760
87719189,87719182
52230671,102594149
279964630,46473855
87936723,88372872
87408290,57901321
36456716,86455590
86821723,86821548
35774634,18390847
86707814,86965054
279036511,8610712
86856576,20379202
86576235,61711037
86846067,87728503
19879073,87826939
280127702,88006275
86821723,22837965
279456451,32087039
86644743,87638002
27527209,18858325
16950570,88136737
86736305,86816914
86788793,86788714
87721408,85394190
3575422,279477164
86815648,22837889
86573784,86573782
86656922,86861727
9749383,97714672
16950570,87798640
1437191,279190086
3036516,86688776
86734563,75744459
6910402,242197563
27314137,87769897
87646784,1409303
86556910,78146579
64949778,3304754
67027984,46473853
279046533,26805336
5197704,3430413
55933528,22838007
279207373,86810205
13330648,86788714
86817324,86810205
86817125,86816664
86801266,147271421
92587044,86801266
279174826,86810205
279185202,87484915
6943789,27663010
87119029,87853285
16996181,86666030
86708151,38617969
1805108,22837917
86666033,16996181
1443657,18858325
2512477,87719189
1435398,2936021
279517457,87029750
3900383,87692764
86860856,86861727
16268131,86788714
221599788,115643621
87677625,279241737
87752188,87752186
11073718,86646686
86856576,87019881
3085793,280133653
86788784,86788714
37217978,19944082
23897600,1393459
5190524,28829015
87783936,87783929
86608617,35135175
1805108,22837846
92963546,19462096
87701588,87701578
87631240,86805587
86738316,86738312
101348242,279970495
64949778,22837909
51445735,86627608
279484176,279484179
42179481,279965596
11434989,279187194
40505254,45384482
2204060,11295558
